530.58;535.84
530.58;535.84
530.13;536.88
531.72;536.25
530.49;536.77
532.13;538.07
531.59;539.25
531.59;539.25
531.59;539.25
530.88;537.37
529.45;537.12
530.1;536.38
530.32;536.64
529.38;535.81
529.38;535.81
529.38;535.81
528.58;534.93
528.54;534.61
529.78;535.16
531.02;536.27
531.11;535.82
531.11;535.82
531.11;535.82
529;534.97
528.22;534.93
527.78;534.7
529.98;535.02
529.57;533.88
529.57;533.88
529.57;533.88
526.5;534.53
528.37;533.34
528.36;534.1
530.32;537.44
530.32;537.44
530.32;537.44
530.32;537.44
528.22;535.86
525.71;533.23
528.07;532.94
526.83;532.24
526.96;533.11
526.96;533.11
526.96;533.11
526.24;531.63
523.91;531.41
525;530.4
522.31;529.03
521.38;528.33
521.38;528.33
521.38;528.33
521.11;527.95
520.83;526.73
521.02;527.01
520.08;525.8
519.74;526.18
519.74;526.18
519.74;526.18
519.74;526.18
519.03;524.85
518.13;524.88
519.21;526.88
519.21;526.88
519.21;526.88
